Year,Location,Bedrooms,Property_type,Rent,District
2023,"Sandymount, Dublin 4",Two bed,Terrace house,2297.57,D4
2023,"Harolds Cross, Dublin 6",Two bed,Terrace house,1860.28,D6
2023,"Ranelagh, Dublin 6",Two bed,Terrace house,2323.05,D6
2023,"Rathmines, Dublin 6",Two bed,Terrace house,2254.96,D6
2023,"Arbour Hill, Dublin 7",Two bed,Terrace house,1890.18,D7
2023,"Cabra, Dublin 7",Two bed,Terrace house,1748.57,D7
2023,"Stoneybatter, Dublin 7",Two bed,Terrace house,1798.2,D7
2023,"Inchicore, Dublin 8",Two bed,Terrace house,1743.46,D8
2023,"Crumlin, Dublin 12",Two bed,Terrace house,1737.5,D12
2023,"Balbriggan, Dublin",Two bed,Apartment,1475.67,D1
2023,"Blackrock, Dublin",Two bed,Apartment,2254.94,D18
2023,"Booterstown, Dublin",Two bed,Apartment,2112.89,D4
2023,"Dalkey, Dublin",Two bed,Apartment,2584.86,D18
2023,"Donabate, Dublin",Two bed,Apartment,1698.91,D13
2023,"Dun Laoghaire, Dublin",Two bed,Apartment,2191.04,D18
2023,"Howth, Dublin",Two bed,Apartment,2043.74,D13
2023,"Lucan, Dublin",Two bed,Apartment,2009.56,D20
2023,"Lusk, Dublin",Two bed,Apartment,1965.54,D1
2023,"Malahide, Dublin",Two bed,Apartment,2078.2,D17
2023,"Monkstown, Dublin",Two bed,Apartment,1869.33,D18
2023,"Portmarnock, Dublin",Two bed,Apartment,1832.88,D13
2023,"Rathcoole, Dublin",Two bed,Apartment,1643.36,D24
2023,"Rush, Dublin",Two bed,Apartment,1362.88,D1
2023,"Saggart, Dublin",Two bed,Apartment,1680.68,D24
2023,"Shankill, Dublin",Two bed,Apartment,1769.45,D18
2023,"Skerries, Dublin",Two bed,Apartment,1456.37,D1
2023,"Stillorgan, Dublin",Two bed,Apartment,2212.17,D18
2023,"Swords, Dublin",Two bed,Apartment,1632.43,D17
2023,"I.F.S.C., Dublin 1",Two bed,Apartment,2092.7,D1
2023,"Parnell Street, Dublin 1",Two bed,Apartment,1855.56,D1
2023,"Spencer Dock, Dublin 1",Two bed,Apartment,2363.48,D1
2023,"Summerhill, Dublin 1",Two bed,Apartment,1760.68,D1
2023,"Pearse Street, Dublin 2",Two bed,Apartment,2111.24,D2
2023,"Townsend Street, Dublin 2",Two bed,Apartment,2064.88,D2
2023,"Clontarf, Dublin 3",Two bed,Apartment,1941.58,D3
2023,"Drumcondra, Dublin 3",Two bed,Apartment,1840.48,D3
2023,"East Wall, Dublin 3",Two bed,Apartment,2030.02,D3
2023,"Fairview, Dublin 3",Two bed,Apartment,1859.32,D3
2023,"Ballsbridge, Dublin 4",Two bed,Apartment,2640.47,D4
2023,"Donnybrook, Dublin 4",Two bed,Apartment,2202.52,D4
2023,"Merrion, Dublin 4",Two bed,Apartment,2257.82,D4
2023,"Pembroke, Dublin 4",Two bed,Apartment,2383.99,D4
2023,"Ringsend, Dublin 4",Two bed,Apartment,2025.31,D4
2023,"Sandymount, Dublin 4",Two bed,Apartment,2169.44,D4
2023,"Raheny, Dublin 5",Two bed,Apartment,1894.51,D5
2023,"Harolds Cross, Dublin 6",Two bed,Apartment,2307.4,D6
2023,"Milltown, Dublin 6",Two bed,Apartment,2219.34,D6
2023,"Ranelagh, Dublin 6",Two bed,Apartment,2071.18,D6
2023,"Rathgar, Dublin 6",Two bed,Apartment,1884.46,D6
2023,"Rathmines, Dublin 6",Two bed,Apartment,1988.51,D6
2023,"Terenure, Dublin 6W",Two bed,Apartment,2057.24,D6W
2023,"Cabra, Dublin 7",Two bed,Apartment,2260.48,D7
2023,"Smithfield, Dublin 7",Two bed,Apartment,2100.46,D7
2023,"Christchurch, Dublin 8",Two bed,Apartment,1920.19,D8
2023,"Cork Street, Dublin 8",Two bed,Apartment,1878.36,D8
2023,"Inchicore, Dublin 8",Two bed,Apartment,1634.74,D8
2023,"Islandbridge, Dublin 8",Two bed,Apartment,2024.6,D8
2023,"Kilmainham , Dublin 8",Two bed,Apartment,1900.49,D8
2023,"Rialto, Dublin 8",Two bed,Apartment,1765.01,D8
2023,"South Circular Road, Dublin 8",Two bed,Apartment,1940.45,D8
2023,"Ballymun, Dublin 9",Two bed,Apartment,1498.24,D9
2023,"Beaumont, Dublin 9",Two bed,Apartment,1836.68,D9
2023,"Glasnevin, Dublin 9",Two bed,Apartment,1717.36,D9
2023,"Santry, Dublin 9",Two bed,Apartment,1875.31,D9
2023,"Cherry Orchard, Dublin 10",Two bed,Apartment,1625.46,D10
2023,"Finglas, Dublin 11",Two bed,Apartment,1679.02,D11
2023,"Drimnagh, Dublin 12",Two bed,Apartment,1798.09,D12
2023,"Kimmage, Dublin 12",Two bed,Apartment,1773.41,D12
2023,"Balgriffin, Dublin 13",Two bed,Apartment,1669.64,D13
2023,"Clongriffin, Dublin 13",Two bed,Apartment,1879.58,D13
2023,"Churchtown, Dublin 14",Two bed,Apartment,2400.38,D14
2023,"Clonskeagh, Dublin 14",Two bed,Apartment,1925.31,D14
2023,"Ashtown, Dublin 15",Two bed,Apartment,1789.57,D15
2023,"Blanchardstown, Dublin 15",Two bed,Apartment,1693.51,D15
2023,"Castleknock, Dublin 15",Two bed,Apartment,1895.48,D15
2023,"Clonee, Dublin 15",Two bed,Apartment,1526.85,D15
2023,"Clonsilla, Dublin 15",Two bed,Apartment,1673.8,D15
2023,"Ongar, Dublin 15",Two bed,Apartment,1606.75,D15
2023,"Porterstown, Dublin 15",Two bed,Apartment,1616.23,D15
2023,"Royal Canal Park, Dublin 15",Two bed,Apartment,1858.38,D15
2023,"Ballinteer, Dublin 16",Two bed,Apartment,1876.27,D16
2023,"Dundrum, Dublin 16",Two bed,Apartment,2143.29,D16
2023,"Rathfarnham, Dublin 16",Two bed,Apartment,1846.65,D16
2023,"Malahide Road, Dublin 17",Two bed,Apartment,1651.99,D17
2023,"Cabinteely, Dublin 18",Two bed,Apartment,1801.73,D18
2023,"Carrickmines, Dublin 18",Two bed,Apartment,2017.26,D18
2023,"Leopardstown, Dublin 18",Two bed,Apartment,2033.63,D18
2023,"Sandyford, Dublin 18",Two bed,Apartment,2149.1,D18
2023,"Stepaside, Dublin 18",Two bed,Apartment,1872.57,D18
2023,"Chapelizod, Dublin 20",Two bed,Apartment,1599.24,D20
2023,"Ballycullen, Dublin 24",Two bed,Apartment,1714.56,D24
2023,"Citywest, Dublin 24",Two bed,Apartment,1774.46,D24
2023,"Tallaght, Dublin 24",Two bed,Apartment,1653.92,D24
2023,"Drumcondra, Dublin 3",Two bed,Other flats,1655.29,D3
2023,"Ranelagh, Dublin 6",Two bed,Other flats,1659.74,D6
2023,"Rathgar, Dublin 6",Two bed,Other flats,1660.32,D6
2023,"Rathmines, Dublin 6",Two bed,Other flats,1665.18,D6
2023,"Balbriggan, Dublin",Three bed,Semi detached house,1723.82,D1
2023,"Blackrock, Dublin",Three bed,Semi detached house,2542.17,D18
2023,"Lucan, Dublin",Three bed,Semi detached house,1968.34,D20
2023,"Malahide, Dublin",Three bed,Semi detached house,2372.95,D17
2023,"Rush, Dublin",Three bed,Semi detached house,1651.41,D1
2023,"Saggart, Dublin",Three bed,Semi detached house,1974.45,D24
2023,"Stillorgan, Dublin",Three bed,Semi detached house,2366.19,D18
2023,"Swords, Dublin",Three bed,Semi detached house,1828.47,D17
2023,"Clontarf, Dublin 3",Three bed,Semi detached house,2562.0,D3
2023,"Drumcondra, Dublin 3",Three bed,Semi detached house,2257.7,D3
2023,"Artane, Dublin 5",Three bed,Semi detached house,2252.73,D5
2023,"Raheny, Dublin 5",Three bed,Semi detached house,2316.25,D5
2023,"Templeogue, Dublin 6W",Three bed,Semi detached house,2185.3,D6W
2023,"Terenure, Dublin 6W",Three bed,Semi detached house,2439.48,D6W
2023,"Glasnevin, Dublin 9",Three bed,Semi detached house,1982.05,D9
2023,"Santry, Dublin 9",Three bed,Semi detached house,2106.21,D9
2023,"Clonskeagh, Dublin 14",Three bed,Semi detached house,2562.35,D14
2023,"Blanchardstown, Dublin 15",Three bed,Semi detached house,1756.64,D15
2023,"Castleknock, Dublin 15",Three bed,Semi detached house,1901.02,D15
2023,"Clonee, Dublin 15",Three bed,Semi detached house,1705.4,D15
2023,"Clonsilla, Dublin 15",Three bed,Semi detached house,1828.84,D15
2023,"Mulhuddart, Dublin 15",Three bed,Semi detached house,1710.47,D15
2023,"Dundrum, Dublin 16",Three bed,Semi detached house,2343.85,D16
2023,"Rathfarnham, Dublin 16",Three bed,Semi detached house,2133.18,D16
2023,"Leopardstown, Dublin 18",Three bed,Semi detached house,2463.18,D18
2023,"Tallaght, Dublin 24",Three bed,Semi detached house,1797.54,D24
2023,"Balbriggan, Dublin",Three bed,Terrace house,1609.74,D1
2023,"Blackrock, Dublin",Three bed,Terrace house,2646.5,D18
2023,"Lucan, Dublin",Three bed,Terrace house,2284.88,D20
2023,"Malahide, Dublin",Three bed,Terrace house,2184.17,D17
2023,"Portmarnock, Dublin",Three bed,Terrace house,2575.88,D13
2023,"Swords, Dublin",Three bed,Terrace house,1930.13,D17
2023,"Clontarf, Dublin 3",Three bed,Terrace house,2625.78,D3
2023,"Drumcondra, Dublin 3",Three bed,Terrace house,2173.1,D3
2023,"Ballsbridge, Dublin 4",Three bed,Terrace house,3228.69,D4
2023,"Donnybrook, Dublin 4",Three bed,Terrace house,3078.62,D4
2023,"Sandymount, Dublin 4",Three bed,Terrace house,2797.2,D4
2023,"Raheny, Dublin 5",Three bed,Terrace house,2028.5,D5
2023,"Ranelagh, Dublin 6",Three bed,Terrace house,2847.46,D6
2023,"Rathmines, Dublin 6",Three bed,Terrace house,3099.83,D6
2023,"Terenure, Dublin 6W",Three bed,Terrace house,2397.07,D6W
2023,"Inchicore, Dublin 8",Three bed,Terrace house,2029.05,D8
2023,"Glasnevin, Dublin 9",Three bed,Terrace house,2067.36,D9
2023,"Finglas, Dublin 11",Three bed,Terrace house,1869.38,D11
2023,"Drimnagh, Dublin 12",Three bed,Terrace house,1891.6,D12
2023,"Castleknock, Dublin 15",Three bed,Terrace house,1849.26,D15
2023,"Rathfarnham, Dublin 16",Three bed,Terrace house,2138.04,D16
2023,"Tallaght, Dublin 24",Three bed,Terrace house,1798.94,D24
2023,"Blackrock, Dublin",Three bed,Apartment,2818.28,D18
2023,"Dun Laoghaire, Dublin",Three bed,Apartment,2816.12,D18
2023,"Lucan, Dublin",Three bed,Apartment,2228.94,D20
2023,"Malahide, Dublin",Three bed,Apartment,2417.64,D17
2023,"Portmarnock, Dublin",Three bed,Apartment,2613.91,D13
2023,"Saggart, Dublin",Three bed,Apartment,2026.97,D24
2023,"Stillorgan, Dublin",Three bed,Apartment,2453.92,D18
2023,"Swords, Dublin",Three bed,Apartment,1861.63,D17
2023,"Ballsbridge, Dublin 4",Three bed,Apartment,3279.32,D4
2023,"Rathmines, Dublin 6",Three bed,Apartment,2156.64,D6
2023,"Santry, Dublin 9",Three bed,Apartment,2212.76,D9
2023,"Finglas, Dublin 11",Three bed,Apartment,1908.29,D11
2023,"Blanchardstown, Dublin 15",Three bed,Apartment,1977.84,D15
2023,"Dundrum, Dublin 16",Three bed,Apartment,2671.77,D16
2023,"Leopardstown, Dublin 18",Three bed,Apartment,2612.42,D18
2023,"Sandyford, Dublin 18",Three bed,Apartment,2571.95,D18
2023,"Rathmines, Dublin 6",Three bed,Other flats,2093.02,D6
2023,"Blackrock, Dublin",Four plus bed,Detached house,3853.23,D18
2023,"Malahide, Dublin",Four plus bed,Detached house,3503.24,D17
2023,"Blackrock, Dublin",Four plus bed,Semi detached house,3183.37,D18
2023,"Lucan, Dublin",Four plus bed,Semi detached house,2225.77,D20
2023,"Malahide, Dublin",Four plus bed,Semi detached house,3015.84,D17
2023,"Stillorgan, Dublin",Four plus bed,Semi detached house,3410.44,D18
2023,"Swords, Dublin",Four plus bed,Semi detached house,2022.25,D17
2023,"Glasnevin, Dublin 9",Four plus bed,Semi detached house,2725.0,D9
2023,"Clonskeagh, Dublin 14",Four plus bed,Semi detached house,3433.66,D14
2023,"Castleknock, Dublin 15",Four plus bed,Semi detached house,2379.64,D15
2023,"Clonsilla, Dublin 15",Four plus bed,Semi detached house,2105.53,D15
2023,"Rathfarnham, Dublin 16",Four plus bed,Semi detached house,2842.47,D16
2023,"Lucan, Dublin",Four plus bed,Terrace house,2718.12,D20
2023,"Drumcondra, Dublin 3",Four plus bed,Terrace house,2646.02,D3
2023,"Ballsbridge, Dublin 4",Four plus bed,Terrace house,4442.09,D4
2024,"Balbriggan, Dublin",One bed,Apartment,1172.83,D1
2024,"Blackrock, Dublin",One bed,Apartment,1973.0,D18
2024,"Dalkey, Dublin",One bed,Apartment,2257.13,D18
2024,"Dun Laoghaire, Dublin",One bed,Apartment,1779.71,D18
2024,"Howth, Dublin",One bed,Apartment,1635.06,D13
2024,"Lucan, Dublin",One bed,Apartment,1836.31,D20
2024,"Malahide, Dublin",One bed,Apartment,1873.43,D17
2024,"Monkstown, Dublin",One bed,Apartment,1473.71,D18
2024,"Saggart, Dublin",One bed,Apartment,1391.03,D24
2024,"Stillorgan, Dublin",One bed,Apartment,2007.65,D18
2024,"Swords, Dublin",One bed,Apartment,1385.67,D17
2024,"I.F.S.C., Dublin 1",One bed,Apartment,1777.78,D1
2024,"Parnell Street, Dublin 1",One bed,Apartment,1636.04,D1
2024,"Summerhill, Dublin 1",One bed,Apartment,1440.64,D1
2024,"Pearse Street, Dublin 2",One bed,Apartment,1700.43,D2
2024,"Townsend Street, Dublin 2",One bed,Apartment,1782.43,D2
2024,"Clonliffe, Dublin 3",One bed,Apartment,1493.17,D3
2024,"Clontarf, Dublin 3",One bed,Apartment,1559.98,D3
2024,"Drumcondra, Dublin 3",One bed,Apartment,1503.56,D3
2024,"East Wall, Dublin 3",One bed,Apartment,1608.63,D3
2024,"Fairview, Dublin 3",One bed,Apartment,1573.92,D3
2024,"Ballsbridge, Dublin 4",One bed,Apartment,1746.52,D4
2024,"Donnybrook, Dublin 4",One bed,Apartment,1761.92,D4
2024,"Merrion, Dublin 4",One bed,Apartment,1774.98,D4
2024,"Sandymount, Dublin 4",One bed,Apartment,1729.73,D4
2024,"Raheny, Dublin 5",One bed,Apartment,1539.26,D5
2024,"Harolds Cross, Dublin 6",One bed,Apartment,1723.84,D6
2024,"Milltown, Dublin 6",One bed,Apartment,1811.39,D6
2024,"Ranelagh, Dublin 6",One bed,Apartment,1639.25,D6
2024,"Rathgar, Dublin 6",One bed,Apartment,1500.07,D6
2024,"Rathmines, Dublin 6",One bed,Apartment,1543.22,D6
2024,"Terenure, Dublin 6W",One bed,Apartment,1631.48,D6W
2024,"Cabra, Dublin 7",One bed,Apartment,1409.33,D7
2024,"Smithfield, Dublin 7",One bed,Apartment,1638.21,D7
2024,"Christchurch, Dublin 8",One bed,Apartment,1622.21,D8
2024,"Cork Street, Dublin 8",One bed,Apartment,1636.16,D8
2024,"Inchicore, Dublin 8",One bed,Apartment,1435.23,D8
2024,"Islandbridge, Dublin 8",One bed,Apartment,1774.91,D8
2024,"Kilmainham , Dublin 8",One bed,Apartment,1500.98,D8
2024,"Rialto, Dublin 8",One bed,Apartment,1569.56,D8
2024,"South Circular Road, Dublin 8",One bed,Apartment,1441.19,D8
2024,"Glasnevin, Dublin 9",One bed,Apartment,1495.64,D9
2024,"Santry, Dublin 9",One bed,Apartment,1648.69,D9
2024,"Finglas, Dublin 11",One bed,Apartment,1558.38,D11
2024,"Clongriffin, Dublin 13",One bed,Apartment,1556.78,D13
2024,"Churchtown, Dublin 14",One bed,Apartment,1980.97,D14
2024,"Ashtown, Dublin 15",One bed,Apartment,1580.61,D15
2024,"Castleknock, Dublin 15",One bed,Apartment,1475.17,D15
2024,"Royal Canal Park, Dublin 15",One bed,Apartment,1585.86,D15
2024,"Dundrum, Dublin 16",One bed,Apartment,1990.82,D16
2024,"Rathfarnham, Dublin 16",One bed,Apartment,1591.79,D16
2024,"Malahide Road, Dublin 17",One bed,Apartment,1418.92,D17
2024,"Leopardstown, Dublin 18",One bed,Apartment,1803.51,D18
2024,"Sandyford, Dublin 18",One bed,Apartment,2032.43,D18
2024,"Stepaside, Dublin 18",One bed,Apartment,1596.15,D18
2024,"Citywest, Dublin 24",One bed,Apartment,1821.63,D24
2024,"Tallaght, Dublin 24",One bed,Apartment,1381.02,D24
2024,"Dun Laoghaire, Dublin",One bed,Other flats,1343.8,D18
2024,"Clonliffe, Dublin 3",One bed,Other flats,1275.56,D3
2024,"Clontarf, Dublin 3",One bed,Other flats,1210.98,D3
2024,"Drumcondra, Dublin 3",One bed,Other flats,1101.73,D3
2024,"Fairview, Dublin 3",One bed,Other flats,1259.19,D3
2024,"Ballsbridge, Dublin 4",One bed,Other flats,1510.14,D4
2024,"Donnybrook, Dublin 4",One bed,Other flats,1356.3,D4
2024,"Ranelagh, Dublin 6",One bed,Other flats,1278.64,D6
2024,"Rathgar, Dublin 6",One bed,Other flats,1354.53,D6
2024,"Rathmines, Dublin 6",One bed,Other flats,1274.18,D6
2024,"Terenure, Dublin 6W",One bed,Other flats,1134.48,D6W
2024,"Cabra, Dublin 7",One bed,Other flats,1197.51,D7
2024,"North Circular Road, Dublin 7",One bed,Other flats,1346.19,D7
2024,"South Circular Road, Dublin 8",One bed,Other flats,1215.41,D8
2024,"Glasnevin, Dublin 9",One bed,Other flats,1093.31,D9
2024,"Balbriggan, Dublin",Two bed,Terrace house,1603.75,D1
2024,"Blackrock, Dublin",Two bed,Terrace house,2223.21,D18
2024,"Lucan, Dublin",Two bed,Terrace house,1864.2,D20
2024,"Swords, Dublin",Two bed,Terrace house,1697.59,D17
2024,"East Wall, Dublin 3",Two bed,Terrace house,1951.04,D3
2024,"Donnybrook, Dublin 4",Two bed,Terrace house,2271.69,D4
2024,"Ringsend, Dublin 4",Two bed,Terrace house,2114.22,D4
2024,"Sandymount, Dublin 4",Two bed,Terrace house,2386.52,D4
2024,"Ranelagh, Dublin 6",Two bed,Terrace house,2561.36,D6
2024,"Cabra, Dublin 7",Two bed,Terrace house,1932.45,D7
2024,"Stoneybatter, Dublin 7",Two bed,Terrace house,1888.16,D7
2024,"Inchicore, Dublin 8",Two bed,Terrace house,1882.15,D8
2024,"Finglas, Dublin 11",Two bed,Terrace house,1851.77,D11
2024,"Crumlin, Dublin 12",Two bed,Terrace house,1874.32,D12
2024,"Balbriggan, Dublin",Two bed,Apartment,1566.15,D1
2024,"Blackrock, Dublin",Two bed,Apartment,2382.01,D18
2024,"Booterstown, Dublin",Two bed,Apartment,2255.0,D4
2024,"Dalkey, Dublin",Two bed,Apartment,2786.98,D18
2024,"Donabate, Dublin",Two bed,Apartment,1793.71,D13
2024,"Dun Laoghaire, Dublin",Two bed,Apartment,2251.68,D18
2024,"Howth, Dublin",Two bed,Apartment,2117.79,D13
2024,"Lucan, Dublin",Two bed,Apartment,2156.37,D20
2024,"Malahide, Dublin",Two bed,Apartment,2120.6,D17
2024,"Monkstown, Dublin",Two bed,Apartment,2031.37,D18
2024,"Portmarnock, Dublin",Two bed,Apartment,1899.81,D13
2024,"Saggart, Dublin",Two bed,Apartment,1810.32,D24
2024,"Shankill, Dublin",Two bed,Apartment,1876.23,D18
2024,"Skerries, Dublin",Two bed,Apartment,1542.84,D1
2024,"Stillorgan, Dublin",Two bed,Apartment,2357.73,D18
2024,"Swords, Dublin",Two bed,Apartment,1735.08,D17
2024,"I.F.S.C., Dublin 1",Two bed,Apartment,2190.85,D1
2024,"Parnell Street, Dublin 1",Two bed,Apartment,1935.49,D1
2024,"Spencer Dock, Dublin 1",Two bed,Apartment,2395.07,D1
2024,"Summerhill, Dublin 1",Two bed,Apartment,1861.34,D1
2024,"Townsend Street, Dublin 2",Two bed,Apartment,2136.42,D2
2024,"Clontarf, Dublin 3",Two bed,Apartment,2022.47,D3
2024,"Drumcondra, Dublin 3",Two bed,Apartment,1937.24,D3
2024,"East Wall, Dublin 3",Two bed,Apartment,2067.24,D3
2024,"Fairview, Dublin 3",Two bed,Apartment,2011.35,D3
2024,"Ballsbridge, Dublin 4",Two bed,Apartment,2680.23,D4
2024,"Donnybrook, Dublin 4",Two bed,Apartment,2249.1,D4
2024,"Merrion, Dublin 4",Two bed,Apartment,2366.07,D4
2024,"Pembroke, Dublin 4",Two bed,Apartment,2458.14,D4
2024,"Ringsend, Dublin 4",Two bed,Apartment,2163.41,D4
2024,"Sandymount, Dublin 4",Two bed,Apartment,2269.47,D4
2024,"Raheny, Dublin 5",Two bed,Apartment,1971.61,D5
2024,"Harolds Cross, Dublin 6",Two bed,Apartment,2309.24,D6
2024,"Milltown, Dublin 6",Two bed,Apartment,2308.15,D6
2024,"Ranelagh, Dublin 6",Two bed,Apartment,2143.29,D6
2024,"Rathgar, Dublin 6",Two bed,Apartment,1948.25,D6
2024,"Rathmines, Dublin 6",Two bed,Apartment,2037.21,D6
2024,"Terenure, Dublin 6W",Two bed,Apartment,2067.49,D6W
2024,"Cabra, Dublin 7",Two bed,Apartment,2234.14,D7
2024,"Smithfield, Dublin 7",Two bed,Apartment,2220.1,D7
2024,"Cork Street, Dublin 8",Two bed,Apartment,1943.0,D8
2024,"Inchicore, Dublin 8",Two bed,Apartment,1708.95,D8
2024,"Islandbridge, Dublin 8",Two bed,Apartment,2060.51,D8
2024,"Kilmainham , Dublin 8",Two bed,Apartment,1993.01,D8
2024,"Rialto, Dublin 8",Two bed,Apartment,1799.7,D8
2024,"South Circular Road, Dublin 8",Two bed,Apartment,2033.34,D8
2024,"Beaumont, Dublin 9",Two bed,Apartment,1982.03,D9
2024,"Glasnevin, Dublin 9",Two bed,Apartment,1849.3,D9
2024,"Santry, Dublin 9",Two bed,Apartment,1954.21,D9
2024,"Cherry Orchard, Dublin 10",Two bed,Apartment,1704.12,D10
2024,"Finglas, Dublin 11",Two bed,Apartment,1815.4,D11
2024,"Drimnagh, Dublin 12",Two bed,Apartment,1873.6,D12
2024,"Kimmage, Dublin 12",Two bed,Apartment,1873.6,D12
2024,"Clongriffin, Dublin 13",Two bed,Apartment,1918.61,D13
2024,"Churchtown, Dublin 14",Two bed,Apartment,2499.7,D14
2024,"Ashtown, Dublin 15",Two bed,Apartment,1915.88,D15
2024,"Blanchardstown, Dublin 15",Two bed,Apartment,1758.36,D15
2024,"Castleknock, Dublin 15",Two bed,Apartment,1987.23,D15
2024,"Clonee, Dublin 15",Two bed,Apartment,1560.8,D15
2024,"Clonsilla, Dublin 15",Two bed,Apartment,1780.02,D15
2024,"Porterstown, Dublin 15",Two bed,Apartment,1682.5,D15
2024,"Royal Canal Park, Dublin 15",Two bed,Apartment,2015.44,D15
2024,"Ballinteer, Dublin 16",Two bed,Apartment,2066.69,D16
2024,"Dundrum, Dublin 16",Two bed,Apartment,2265.42,D16
2024,"Rathfarnham, Dublin 16",Two bed,Apartment,1980.72,D16
2024,"Malahide Road, Dublin 17",Two bed,Apartment,1821.68,D17
2024,"Cabinteely, Dublin 18",Two bed,Apartment,1964.89,D18
2024,"Carrickmines, Dublin 18",Two bed,Apartment,2072.93,D18
2024,"Leopardstown, Dublin 18",Two bed,Apartment,2100.0,D18
2024,"Sandyford, Dublin 18",Two bed,Apartment,2349.8,D18
2024,"Stepaside, Dublin 18",Two bed,Apartment,1923.43,D18
2024,"Chapelizod, Dublin 20",Two bed,Apartment,1670.65,D20
2024,"Ballycullen, Dublin 24",Two bed,Apartment,1860.14,D24
2024,"Citywest, Dublin 24",Two bed,Apartment,2132.27,D24
2024,"Tallaght, Dublin 24",Two bed,Apartment,1763.48,D24
2024,"Rathgar, Dublin 6",Two bed,Other flats,1693.68,D6
2024,"Rathmines, Dublin 6",Two bed,Other flats,1800.34,D6
2024,"Balbriggan, Dublin",Three bed,Semi detached house,1883.55,D1
2024,"Blackrock, Dublin",Three bed,Semi detached house,2785.26,D18
2024,"Lucan, Dublin",Three bed,Semi detached house,2140.06,D20
2024,"Saggart, Dublin",Three bed,Semi detached house,2182.69,D24
2024,"Swords, Dublin",Three bed,Semi detached house,1952.9,D17
2024,"Drumcondra, Dublin 3",Three bed,Semi detached house,2371.71,D3
2024,"Raheny, Dublin 5",Three bed,Semi detached house,2357.29,D5
2024,"Santry, Dublin 9",Three bed,Semi detached house,2074.28,D9
2024,"Blanchardstown, Dublin 15",Three bed,Semi detached house,1898.97,D15
2024,"Castleknock, Dublin 15",Three bed,Semi detached house,2023.09,D15
2024,"Clonsilla, Dublin 15",Three bed,Semi detached house,1943.29,D15
2024,"Rathfarnham, Dublin 16",Three bed,Semi detached house,2295.47,D16
2024,"Leopardstown, Dublin 18",Three bed,Semi detached house,2318.03,D18
2024,"Tallaght, Dublin 24",Three bed,Semi detached house,1922.12,D24
2024,"Balbriggan, Dublin",Three bed,Terrace house,1883.03,D1
2024,"Blackrock, Dublin",Three bed,Terrace house,2725.0,D18
2024,"Lucan, Dublin",Three bed,Terrace house,2423.97,D20
2024,"Malahide, Dublin",Three bed,Terrace house,2252.82,D17
2024,"Swords, Dublin",Three bed,Terrace house,1991.95,D17
2024,"Clontarf, Dublin 3",Three bed,Terrace house,2711.91,D3
